dataset,horizon,origin,input_length,step,phase,series,value_standardized
Weather,192,893,96,147,forecast,PatchTST,0.0874057412147522
Weather,192,893,96,148,forecast,PatchTST,0.08488547801971436
Weather,192,893,96,149,forecast,PatchTST,0.0795411765575409
Weather,192,893,96,150,forecast,PatchTST,0.07857607305049896
Weather,192,893,96,151,forecast,PatchTST,0.08269983530044556
Weather,192,893,96,152,forecast,PatchTST,0.07721379399299622
Weather,192,893,96,153,forecast,PatchTST,0.07904201000928879
Weather,192,893,96,154,forecast,PatchTST,0.07808870077133179
Weather,192,893,96,155,forecast,PatchTST,0.0776449590921402
Weather,192,893,96,156,forecast,PatchTST,0.07753761112689972
Weather,192,893,96,157,forecast,PatchTST,0.07720933109521866
Weather,192,893,96,158,forecast,PatchTST,0.07428386807441711
Weather,192,893,96,159,forecast,PatchTST,0.07217862457036972
Weather,192,893,96,160,forecast,PatchTST,0.07628995180130005
Weather,192,893,96,161,forecast,PatchTST,0.07458683848381042
Weather,192,893,96,162,forecast,PatchTST,0.07908584177494049
Weather,192,893,96,163,forecast,PatchTST,0.08669167011976242
Weather,192,893,96,164,forecast,PatchTST,0.07669233530759811
Weather,192,893,96,165,forecast,PatchTST,0.07810351252555847
Weather,192,893,96,166,forecast,PatchTST,0.07504839450120926
Weather,192,893,96,167,forecast,PatchTST,0.07459119707345963
Weather,192,893,96,168,forecast,PatchTST,0.07463884353637695
Weather,192,893,96,169,forecast,PatchTST,0.07290267199277878
Weather,192,893,96,170,forecast,PatchTST,0.07241740077733994
Weather,192,893,96,171,forecast,PatchTST,0.07023537158966064
Weather,192,893,96,172,forecast,PatchTST,0.06787201017141342
Weather,192,893,96,173,forecast,PatchTST,0.06790473312139511
Weather,192,893,96,174,forecast,PatchTST,0.07366881519556046
Weather,192,893,96,175,forecast,PatchTST,0.07427644729614258
Weather,192,893,96,176,forecast,PatchTST,0.06902334094047546
Weather,192,893,96,177,forecast,PatchTST,0.06688418239355087
Weather,192,893,96,178,forecast,PatchTST,0.0705663412809372
Weather,192,893,96,179,forecast,PatchTST,0.06665359437465668
Weather,192,893,96,180,forecast,PatchTST,0.07213425636291504
Weather,192,893,96,181,forecast,PatchTST,0.06818361580371857
Weather,192,893,96,182,forecast,PatchTST,0.06772243976593018
Weather,192,893,96,183,forecast,PatchTST,0.0683315098285675
Weather,192,893,96,184,forecast,PatchTST,0.06716237217187881
Weather,192,893,96,185,forecast,PatchTST,0.06553041189908981
Weather,192,893,96,186,forecast,PatchTST,0.06712202727794647
Weather,192,893,96,187,forecast,PatchTST,0.07143189013004303
Weather,192,893,96,188,forecast,PatchTST,0.06968680769205093
Weather,192,893,96,189,forecast,PatchTST,0.06409099698066711
Weather,192,893,96,190,forecast,PatchTST,0.06718532741069794
Weather,192,893,96,191,forecast,PatchTST,0.06270863115787506
Weather,192,893,96,192,forecast,PatchTST,0.06388978660106659
Weather,192,893,96,193,forecast,PatchTST,0.07161547243595123
Weather,192,893,96,194,forecast,PatchTST,0.06760923564434052
Weather,192,893,96,195,forecast,PatchTST,0.06520790606737137
Weather,192,893,96,196,forecast,PatchTST,0.06885828822851181
Weather,192,893,96,197,forecast,PatchTST,0.06879066675901413
Weather,192,893,96,198,forecast,PatchTST,0.0734526738524437
Weather,192,893,96,199,forecast,PatchTST,0.06833820044994354
Weather,192,893,96,200,forecast,PatchTST,0.07515192031860352
Weather,192,893,96,201,forecast,PatchTST,0.07421764731407166
Weather,192,893,96,202,forecast,PatchTST,0.07538222521543503
Weather,192,893,96,203,forecast,PatchTST,0.0773056149482727
Weather,192,893,96,204,forecast,PatchTST,0.0768655315041542
Weather,192,893,96,205,forecast,PatchTST,0.07915597409009933
Weather,192,893,96,206,forecast,PatchTST,0.07963641732931137
Weather,192,893,96,207,forecast,PatchTST,0.07843994349241257
Weather,192,893,96,208,forecast,PatchTST,0.08025037497282028
Weather,192,893,96,209,forecast,PatchTST,0.0732724666595459
Weather,192,893,96,210,forecast,PatchTST,0.07722151279449463
Weather,192,893,96,211,forecast,PatchTST,0.07680478692054749
Weather,192,893,96,212,forecast,PatchTST,0.07827666401863098
Weather,192,893,96,213,forecast,PatchTST,0.07844927161931992
Weather,192,893,96,214,forecast,PatchTST,0.0793047845363617
Weather,192,893,96,215,forecast,PatchTST,0.08163150399923325
Weather,192,893,96,216,forecast,PatchTST,0.08119866251945496
Weather,192,893,96,217,forecast,PatchTST,0.08255073428153992
Weather,192,893,96,218,forecast,PatchTST,0.08767469227313995
Weather,192,893,96,219,forecast,PatchTST,0.08919580280780792
Weather,192,893,96,220,forecast,PatchTST,0.0854378417134285
Weather,192,893,96,221,forecast,PatchTST,0.08924993872642517
Weather,192,893,96,222,forecast,PatchTST,0.08527370542287827
Weather,192,893,96,223,forecast,PatchTST,0.08601614832878113
Weather,192,893,96,224,forecast,PatchTST,0.08222438395023346
Weather,192,893,96,225,forecast,PatchTST,0.08120735734701157
Weather,192,893,96,226,forecast,PatchTST,0.08773404359817505
Weather,192,893,96,227,forecast,PatchTST,0.08392718434333801
Weather,192,893,96,228,forecast,PatchTST,0.08109724521636963
Weather,192,893,96,229,forecast,PatchTST,0.08634582906961441
Weather,192,893,96,230,forecast,PatchTST,0.08765792846679688
Weather,192,893,96,231,forecast,PatchTST,0.08894719183444977
Weather,192,893,96,232,forecast,PatchTST,0.09210720658302307
Weather,192,893,96,233,forecast,PatchTST,0.09385886043310165
Weather,192,893,96,234,forecast,PatchTST,0.09341971576213837
Weather,192,893,96,235,forecast,PatchTST,0.08876235783100128
Weather,192,893,96,236,forecast,PatchTST,0.09845268726348877
Weather,192,893,96,237,forecast,PatchTST,0.09531179070472717
Weather,192,893,96,238,forecast,PatchTST,0.09608229994773865
Weather,192,893,96,239,forecast,PatchTST,0.09714289754629135
Weather,192,893,96,240,forecast,PatchTST,0.09381793439388275
Weather,192,893,96,241,forecast,PatchTST,0.09875120967626572
Weather,192,893,96,242,forecast,PatchTST,0.09923851490020752
Weather,192,893,96,243,forecast,PatchTST,0.09789290279150009
Weather,192,893,96,244,forecast,PatchTST,0.10018271207809448
Weather,192,893,96,245,forecast,PatchTST,0.10172281414270401
Weather,192,893,96,246,forecast,PatchTST,0.09774677455425262
Weather,192,893,96,247,forecast,PatchTST,0.10523401200771332
Weather,192,893,96,248,forecast,PatchTST,0.10206709802150726
Weather,192,893,96,249,forecast,PatchTST,0.10301730036735535
Weather,192,893,96,250,forecast,PatchTST,0.10633029043674469
Weather,192,893,96,251,forecast,PatchTST,0.10446824133396149
Weather,192,893,96,252,forecast,PatchTST,0.10715532302856445
Weather,192,893,96,253,forecast,PatchTST,0.10987570881843567
Weather,192,893,96,254,forecast,PatchTST,0.11360925436019897
Weather,192,893,96,255,forecast,PatchTST,0.11100243031978607
Weather,192,893,96,256,forecast,PatchTST,0.10685539245605469
Weather,192,893,96,257,forecast,PatchTST,0.113737091422081
Weather,192,893,96,258,forecast,PatchTST,0.11193689703941345
Weather,192,893,96,259,forecast,PatchTST,0.10651920735836029
Weather,192,893,96,260,forecast,PatchTST,0.10565632581710815
Weather,192,893,96,261,forecast,PatchTST,0.1088341474533081
Weather,192,893,96,262,forecast,PatchTST,0.11124180257320404
Weather,192,893,96,263,forecast,PatchTST,0.10787902772426605
Weather,192,893,96,264,forecast,PatchTST,0.11473819613456726
Weather,192,893,96,265,forecast,PatchTST,0.11162069439888
Weather,192,893,96,266,forecast,PatchTST,0.11265721917152405
Weather,192,893,96,267,forecast,PatchTST,0.11362306773662567
Weather,192,893,96,268,forecast,PatchTST,0.11539986729621887
Weather,192,893,96,269,forecast,PatchTST,0.11149601638317108
Weather,192,893,96,270,forecast,PatchTST,0.11211884021759033
Weather,192,893,96,271,forecast,PatchTST,0.11176605522632599
Weather,192,893,96,272,forecast,PatchTST,0.10700032114982605
Weather,192,893,96,273,forecast,PatchTST,0.1126096099615097
Weather,192,893,96,274,forecast,PatchTST,0.11385959386825562
Weather,192,893,96,275,forecast,PatchTST,0.11364428699016571
Weather,192,893,96,276,forecast,PatchTST,0.1104590892791748
Weather,192,893,96,277,forecast,PatchTST,0.10929636657238007
Weather,192,893,96,278,forecast,PatchTST,0.11103928089141846
Weather,192,893,96,279,forecast,PatchTST,0.10798084735870361
Weather,192,893,96,280,forecast,PatchTST,0.1132061630487442
Weather,192,893,96,281,forecast,PatchTST,0.11101052165031433
Weather,192,893,96,282,forecast,PatchTST,0.11372843384742737
Weather,192,893,96,283,forecast,PatchTST,0.10241958498954773
Weather,192,893,96,284,forecast,PatchTST,0.1070023775100708
Weather,192,893,96,285,forecast,PatchTST,0.10669827461242676
Weather,192,893,96,286,forecast,PatchTST,0.11311186850070953
Weather,192,893,96,287,forecast,PatchTST,0.10598957538604736
Weather,192,893,96,0,input,TimesNet,0.04074845463037491
Weather,192,893,96,1,input,TimesNet,0.039185781031847
Weather,192,893,96,2,input,TimesNet,0.041008900851011276
Weather,192,893,96,3,input,TimesNet,0.03814399614930153
Weather,192,893,96,4,input,TimesNet,0.03241419047117233
Weather,192,893,96,5,input,TimesNet,0.029549285769462585
Weather,192,893,96,6,input,TimesNet,0.027205275371670723
Weather,192,893,96,7,input,TimesNet,0.024340370669960976
Weather,192,893,96,8,input,TimesNet,0.0225172508507967
Weather,192,893,96,9,input,TimesNet,0.01861056499183178
Weather,192,893,96,10,input,TimesNet,0.0160061065107584
Weather,192,893,96,11,input,TimesNet,0.014182986691594124
Weather,192,893,96,12,input,TimesNet,0.012880757451057434
Weather,192,893,96,13,input,TimesNet,0.01209942065179348
Weather,192,893,96,14,input,TimesNet,0.011838974431157112
Weather,192,893,96,15,input,TimesNet,0.012359865941107273
Weather,192,893,96,16,input,TimesNet,0.011838974431157112
Weather,192,893,96,17,input,TimesNet,0.011057637631893158
Weather,192,893,96,18,input,TimesNet,0.01027629990130663
Weather,192,893,96,19,input,TimesNet,0.010015854611992836
Weather,192,893,96,20,input,TimesNet,0.011057637631893158
Weather,192,893,96,21,input,TimesNet,0.011057637631893158
Weather,192,893,96,22,input,TimesNet,0.01209942065179348
Weather,192,893,96,23,input,TimesNet,0.01209942065179348
Weather,192,893,96,24,input,TimesNet,0.012359865941107273
Weather,192,893,96,25,input,TimesNet,0.011057637631893158
Weather,192,893,96,26,input,TimesNet,0.01079719141125679
Weather,192,893,96,27,input,TimesNet,0.010015854611992836
Weather,192,893,96,28,input,TimesNet,0.009755408391356468
Weather,192,893,96,29,input,TimesNet,0.009755408391356468
Weather,192,893,96,30,input,TimesNet,0.008453180082142353
Weather,192,893,96,31,input,TimesNet,0.007671842351555824
Weather,192,893,96,32,input,TimesNet,0.007411396596580744
Weather,192,893,96,33,input,TimesNet,0.006890505086630583
Weather,192,893,96,34,input,TimesNet,0.006369613576680422
Weather,192,893,96,35,input,TimesNet,0.006369613576680422
Weather,192,893,96,36,input,TimesNet,0.007150950841605663
Weather,192,893,96,37,input,TimesNet,0.007411396596580744
Weather,192,893,96,38,input,TimesNet,0.007150950841605663
Weather,192,893,96,39,input,TimesNet,0.006890505086630583
Weather,192,893,96,40,input,TimesNet,0.008453180082142353
Weather,192,893,96,41,input,TimesNet,0.008713625371456146
Weather,192,893,96,42,input,TimesNet,0.007932288572192192
Weather,192,893,96,43,input,TimesNet,0.009755408391356468
Weather,192,893,96,44,input,TimesNet,0.01079719141125679
Weather,192,893,96,45,input,TimesNet,0.013401648961007595
Weather,192,893,96,46,input,TimesNet,0.011838974431157112
Weather,192,893,96,47,input,TimesNet,0.01079719141125679
Weather,192,893,96,48,input,TimesNet,0.012880757451057434
Weather,192,893,96,49,input,TimesNet,0.013662095181643963
Weather,192,893,96,50,input,TimesNet,0.016526998952031136
Weather,192,893,96,51,input,TimesNet,0.020433684810996056
Weather,192,893,96,52,input,TimesNet,0.020694131031632423
Weather,192,893,96,53,input,TimesNet,0.023038143292069435
Weather,192,893,96,54,input,TimesNet,0.02355903387069702
Weather,192,893,96,55,input,TimesNet,0.03033062443137169
Weather,192,893,96,56,input,TimesNet,0.028507502749562263
Weather,192,893,96,57,input,TimesNet,0.029288841411471367
Weather,192,893,96,58,input,TimesNet,0.02486126311123371
Weather,192,893,96,59,input,TimesNet,0.0318932980298996
Weather,192,893,96,60,input,TimesNet,0.027986612170934677
Weather,192,893,96,61,input,TimesNet,0.03033062443137169
Weather,192,893,96,62,input,TimesNet,0.039185781031847
Weather,192,893,96,63,input,TimesNet,0.04595737159252167
Weather,192,893,96,64,input,TimesNet,0.03788354992866516
Weather,192,893,96,65,input,TimesNet,0.0456969253718853
Weather,192,893,96,66,input,TimesNet,0.05064539238810539
Weather,192,893,96,67,input,TimesNet,0.05429163575172424
Weather,192,893,96,68,input,TimesNet,0.05976099520921707
Weather,192,893,96,69,input,TimesNet,0.06106322258710861
Weather,192,893,96,70,input,TimesNet,0.059240102767944336
Weather,192,893,96,71,input,TimesNet,0.05741698294878006
Weather,192,893,96,72,input,TimesNet,0.05611475557088852
Weather,192,893,96,73,input,TimesNet,0.05585430935025215
Weather,192,893,96,74,input,TimesNet,0.05429163575172424
Weather,192,893,96,75,input,TimesNet,0.05976099520921707
Weather,192,893,96,76,input,TimesNet,0.05324985086917877
Weather,192,893,96,77,input,TimesNet,0.04856182634830475
Weather,192,893,96,78,input,TimesNet,0.04231112822890282
Weather,192,893,96,79,input,TimesNet,0.04856182634830475
Weather,192,893,96,80,input,TimesNet,0.045176032930612564
Weather,192,893,96,81,input,TimesNet,0.043873805552721024
Weather,192,893,96,82,input,TimesNet,0.043873805552721024
Weather,192,893,96,83,input,TimesNet,0.043873805552721024
Weather,192,893,96,84,input,TimesNet,0.04595737159252167
Weather,192,893,96,85,input,TimesNet,0.04621781408786774
Weather,192,893,96,86,input,TimesNet,0.04673870652914047
Weather,192,893,96,87,input,TimesNet,0.047780491411685944
Weather,192,893,96,88,input,TimesNet,0.05116628482937813
Weather,192,893,96,89,input,TimesNet,0.050124503672122955
Weather,192,893,96,90,input,TimesNet,0.051687177270650864
Weather,192,893,96,91,input,TimesNet,0.05377074331045151
Weather,192,893,96,92,input,TimesNet,0.05455207824707031
Weather,192,893,96,93,input,TimesNet,0.05741698294878006
Weather,192,893,96,94,input,TimesNet,0.06288634240627289
Weather,192,893,96,95,input,TimesNet,0.06158411502838135
Weather,192,893,96,96,forecast,TimesNet,0.04631960391998291
Weather,192,893,96,97,forecast,TimesNet,0.04731191694736481
Weather,192,893,96,98,forecast,TimesNet,0.046712737530469894
Weather,192,893,96,99,forecast,TimesNet,0.047230906784534454
Weather,192,893,96,100,forecast,TimesNet,0.04654786363244057
Weather,192,893,96,101,forecast,TimesNet,0.046306077390909195
Weather,192,893,96,102,forecast,TimesNet,0.04658835008740425
Weather,192,893,96,103,forecast,TimesNet,0.047324735671281815
Weather,192,893,96,104,forecast,TimesNet,0.047228626906871796
Weather,192,893,96,105,forecast,TimesNet,0.047311510890722275
Weather,192,893,96,106,forecast,TimesNet,0.04558233916759491
Weather,192,893,96,107,forecast,TimesNet,0.04621371254324913
Weather,192,893,96,108,forecast,TimesNet,0.04611879959702492
Weather,192,893,96,109,forecast,TimesNet,0.045763179659843445
Weather,192,893,96,110,forecast,TimesNet,0.044555842876434326
Weather,192,893,96,111,forecast,TimesNet,0.04433397948741913
Weather,192,893,96,112,forecast,TimesNet,0.047264620661735535
Weather,192,893,96,113,forecast,TimesNet,0.045889973640441895
Weather,192,893,96,114,forecast,TimesNet,0.04516499117016792
Weather,192,893,96,115,forecast,TimesNet,0.04523629695177078
Weather,192,893,96,116,forecast,TimesNet,0.04369065910577774
Weather,192,893,96,117,forecast,TimesNet,0.044716909527778625
Weather,192,893,96,118,forecast,TimesNet,0.04250331595540047
Weather,192,893,96,119,forecast,TimesNet,0.04290680214762688
Weather,192,893,96,120,forecast,TimesNet,0.04501047730445862
Weather,192,893,96,121,forecast,TimesNet,0.0450444221496582
Weather,192,893,96,122,forecast,TimesNet,0.04387080296874046
Weather,192,893,96,123,forecast,TimesNet,0.0427667610347271
Weather,192,893,96,124,forecast,TimesNet,0.04372873902320862
Weather,192,893,96,125,forecast,TimesNet,0.04162122681736946
Weather,192,893,96,126,forecast,TimesNet,0.04389561340212822
Weather,192,893,96,127,forecast,TimesNet,0.043930549174547195
Weather,192,893,96,128,forecast,TimesNet,0.04304937273263931
Weather,192,893,96,129,forecast,TimesNet,0.04433267191052437
Weather,192,893,96,130,forecast,TimesNet,0.043944500386714935
Weather,192,893,96,131,forecast,TimesNet,0.0433603897690773
Weather,192,893,96,132,forecast,TimesNet,0.04208413138985634
Weather,192,893,96,133,forecast,TimesNet,0.04202546924352646
Weather,192,893,96,134,forecast,TimesNet,0.04275233671069145
Weather,192,893,96,135,forecast,TimesNet,0.04465222731232643
Weather,192,893,96,136,forecast,TimesNet,0.04172499105334282
Weather,192,893,96,137,forecast,TimesNet,0.04292113706469536
Weather,192,893,96,138,forecast,TimesNet,0.042867980897426605
Weather,192,893,96,139,forecast,TimesNet,0.042192522436380386
Weather,192,893,96,140,forecast,TimesNet,0.04119928926229477
Weather,192,893,96,141,forecast,TimesNet,0.04097635671496391
Weather,192,893,96,142,forecast,TimesNet,0.0409594401717186
Weather,192,893,96,143,forecast,TimesNet,0.043339792639017105
Weather,192,893,96,144,forecast,TimesNet,0.04421444609761238
Weather,192,893,96,145,forecast,TimesNet,0.04340914264321327
Weather,192,893,96,146,forecast,TimesNet,0.04335673525929451
Weather,192,893,96,147,forecast,TimesNet,0.04076624661684036
Weather,192,893,96,148,forecast,TimesNet,0.04327787086367607
Weather,192,893,96,149,forecast,TimesNet,0.04242248088121414
Weather,192,893,96,150,forecast,TimesNet,0.04081226885318756
Weather,192,893,96,151,forecast,TimesNet,0.04068385064601898
Weather,192,893,96,152,forecast,TimesNet,0.04231425002217293
Weather,192,893,96,153,forecast,TimesNet,0.04242785647511482
Weather,192,893,96,154,forecast,TimesNet,0.04250802844762802
Weather,192,893,96,155,forecast,TimesNet,0.04161883518099785
Weather,192,893,96,156,forecast,TimesNet,0.04209738224744797
Weather,192,893,96,157,forecast,TimesNet,0.04253281652927399
Weather,192,893,96,158,forecast,TimesNet,0.04497265815734863
Weather,192,893,96,159,forecast,TimesNet,0.0438334196805954
Weather,192,893,96,160,forecast,TimesNet,0.044293321669101715
